Sales,Price,Region,Product,Year,Month,Source,Indicator
1712,2.090909091,MW,POJ,2015p2,Apr,NotGrapefruit,0
2048,1.818181818,MW,POJ,2015p2,May,NotGrapefruit,0
697,2.909090909,DS,POJ,2015p2,Jan,NotGrapefruit,0
1008,2.636363636,DS,POJ,2015p2,Feb,NotGrapefruit,0
1396,2.363636364,DS,POJ,2015p2,Mar,NotGrapefruit,0
1870,2.090909091,DS,POJ,2015p2,Apr,NotGrapefruit,0
2610,1.818181818,DS,POJ,2015p2,May,NotGrapefruit,0
2286.476031,1.545454545,DS,POJ,2015p2,Jun,NotGrapefruit,0
1393.260185,1.272727273,DS,POJ,2015p2,Jul,NotGrapefruit,0
871.6022764,1,DS,POJ,2015p2,Aug,NotGrapefruit,0
266,2.909090909,NW,POJ,2015p2,Jan,NotGrapefruit,0
278,2.636363636,NW,POJ,2015p2,Feb,NotGrapefruit,0
509,2.363636364,NW,POJ,2015p2,Mar,NotGrapefruit,0
500,2.090909091,NW,POJ,2015p2,Apr,NotGrapefruit,0
579,1.818181818,NW,POJ,2015p2,May,NotGrapefruit,0
632.029039,1.545454545,NW,POJ,2015p2,Jun,NotGrapefruit,0
569.1962472,1.272727273,NW,POJ,2015p2,Jul,NotGrapefruit,0
338.6044112,1,NW,POJ,2015p2,Aug,NotGrapefruit,0
525,2.909090909,SW,POJ,2015p2,Jan,NotGrapefruit,0
532,2.636363636,SW,POJ,2015p2,Feb,NotGrapefruit,0
694,2.363636364,SW,POJ,2015p2,Mar,NotGrapefruit,0
891,2.090909091,SW,POJ,2015p2,Apr,NotGrapefruit,0
1066,1.818181818,SW,POJ,2015p2,May,NotGrapefruit,0
1109.667998,1.545454545,SW,POJ,2015p2,Jun,NotGrapefruit,0
670.4205568,1.272727273,SW,POJ,2015p2,Jul,NotGrapefruit,0
442.6261329,1,SW,POJ,2015p2,Aug,NotGrapefruit,0
322,3.727272727,NE,ROJ,2015p2,Oct,NotGrapefruit,0
263,3.454545455,NE,ROJ,2015p2,Nov,NotGrapefruit,0
443,3.181818182,NE,ROJ,2015p2,Dec,NotGrapefruit,0
471,2.909090909,NE,ROJ,2015p2,Jan,NotGrapefruit,0
642,2.636363636,NE,ROJ,2015p2,Feb,NotGrapefruit,0
889,2.363636364,NE,ROJ,2015p2,Mar,NotGrapefruit,0
1233,2.090909091,NE,ROJ,2015p2,Apr,NotGrapefruit,0
1669,1.818181818,NE,ROJ,2015p2,May,NotGrapefruit,0
547,3.727272727,MA,ROJ,2015p2,Oct,NotGrapefruit,0
733,3.454545455,MA,ROJ,2015p2,Nov,NotGrapefruit,0
712,3.181818182,MA,ROJ,2015p2,Dec,NotGrapefruit,0
1096,2.909090909,MA,ROJ,2015p2,Jan,NotGrapefruit,0
1253,2.636363636,MA,ROJ,2015p2,Feb,NotGrapefruit,0
1669,2.363636364,MA,ROJ,2015p2,Mar,NotGrapefruit,0
2428,2.090909091,MA,ROJ,2015p2,Apr,NotGrapefruit,0
2873,1.818181818,MA,ROJ,2015p2,May,NotGrapefruit,0
244,3.727272727,SE,ROJ,2015p2,Oct,NotGrapefruit,0
309,3.454545455,SE,ROJ,2015p2,Nov,NotGrapefruit,0
290,3.181818182,SE,ROJ,2015p2,Dec,NotGrapefruit,0
500,2.909090909,SE,ROJ,2015p2,Jan,NotGrapefruit,0
520,2.636363636,SE,ROJ,2015p2,Feb,NotGrapefruit,0
568,2.363636364,SE,ROJ,2015p2,Mar,NotGrapefruit,0
814,2.090909091,SE,ROJ,2015p2,Apr,NotGrapefruit,0
1121,1.818181818,SE,ROJ,2015p2,May,NotGrapefruit,0
332,3.727272727,MW,ROJ,2015p2,Oct,NotGrapefruit,0
408,3.454545455,MW,ROJ,2015p2,Nov,NotGrapefruit,0
513,3.181818182,MW,ROJ,2015p2,Dec,NotGrapefruit,0
642,2.909090909,MW,ROJ,2015p2,Jan,NotGrapefruit,0
808,2.636363636,MW,ROJ,2015p2,Feb,NotGrapefruit,0
797,2.363636364,MW,ROJ,2015p2,Mar,NotGrapefruit,0
1305,2.090909091,MW,ROJ,2015p2,Apr,NotGrapefruit,0
1461,1.818181818,MW,ROJ,2015p2,May,NotGrapefruit,0
237,3.727272727,NE,FCOJ,2015p2,Oct,NotGrapefruit,0
308,3.454545455,NE,FCOJ,2015p2,Nov,NotGrapefruit,0
362,3.181818182,NE,FCOJ,2015p2,Dec,NotGrapefruit,0
428,2.909090909,NE,FCOJ,2015p2,Jan,NotGrapefruit,0
529,2.636363636,NE,FCOJ,2015p2,Feb,NotGrapefruit,0
637,2.363636364,NE,FCOJ,2015p2,Mar,NotGrapefruit,0
1010,2.090909091,NE,FCOJ,2015p2,Apr,NotGrapefruit,0
236,3.727272727,MA,FCOJ,2015p2,Oct,NotGrapefruit,0
280,3.454545455,MA,FCOJ,2015p2,Nov,NotGrapefruit,0
366,3.181818182,MA,FCOJ,2015p2,Dec,NotGrapefruit,0
392,2.909090909,MA,FCOJ,2015p2,Jan,NotGrapefruit,0
530,2.636363636,MA,FCOJ,2015p2,Feb,NotGrapefruit,0
608,2.363636364,MA,FCOJ,2015p2,Mar,NotGrapefruit,0
812,2.090909091,MA,FCOJ,2015p2,Apr,NotGrapefruit,0
272,3.727272727,SE,FCOJ,2015p2,Oct,NotGrapefruit,0
329,3.454545455,SE,FCOJ,2015p2,Nov,NotGrapefruit,0
361,3.181818182,SE,FCOJ,2015p2,Dec,NotGrapefruit,0
457,2.909090909,SE,FCOJ,2015p2,Jan,NotGrapefruit,0
574,2.636363636,SE,FCOJ,2015p2,Feb,NotGrapefruit,0
734,2.363636364,SE,FCOJ,2015p2,Mar,NotGrapefruit,0
937,2.090909091,SE,FCOJ,2015p2,Apr,NotGrapefruit,0
397,3.727272727,MW,FCOJ,2015p2,Oct,NotGrapefruit,0
382,3.454545455,MW,FCOJ,2015p2,Nov,NotGrapefruit,0
505,3.181818182,MW,FCOJ,2015p2,Dec,NotGrapefruit,0
588,2.909090909,MW,FCOJ,2015p2,Jan,NotGrapefruit,0
850,2.636363636,MW,FCOJ,2015p2,Feb,NotGrapefruit,0
947,2.363636364,MW,FCOJ,2015p2,Mar,NotGrapefruit,0
1252.157887,2.090909091,MW,FCOJ,2015p2,Apr,NotGrapefruit,0
3588,1,NE,ORA,2015,Sep,NotGrapefruit,0
3119,1,NE,ORA,2015,Oct,NotGrapefruit,0
3090,1,NE,ORA,2015,Nov,NotGrapefruit,0
3556,1,NE,ORA,2015,Dec,NotGrapefruit,0
3708,1,NE,ORA,2015,Jan,NotGrapefruit,0
4645,1,NE,ORA,2015,Feb,NotGrapefruit,0
3797,1,NE,ORA,2015,Mar,NotGrapefruit,0
3605,1,NE,ORA,2015,Apr,NotGrapefruit,0
4007,1,NE,ORA,2015,May,NotGrapefruit,0
2448,1.2,NE,ORA,2015,Jun,NotGrapefruit,0
3084,1.2,NE,ORA,2015,Jul,NotGrapefruit,0
4031,1,NE,ORA,2015,Aug,NotGrapefruit,0
6265,1,MA,ORA,2015,Sep,NotGrapefruit,0
6262,1,MA,ORA,2015,Oct,NotGrapefruit,0
8289,1,MA,ORA,2015,Nov,NotGrapefruit,0
7548,1,MA,ORA,2015,Dec,NotGrapefruit,0
6799,1,MA,ORA,2015,Jan,NotGrapefruit,0
7963,1,MA,ORA,2015,Feb,NotGrapefruit,0
5864,1,MA,ORA,2015,Mar,NotGrapefruit,0
8115,1,MA,ORA,2015,Apr,NotGrapefruit,0
7984,1,MA,ORA,2015,May,NotGrapefruit,0
5501,1.2,MA,ORA,2015,Jun,NotGrapefruit,0
5273,1.2,MA,ORA,2015,Jul,NotGrapefruit,0
6795,1,MA,ORA,2015,Aug,NotGrapefruit,0
3904,1,SE,ORA,2015,Sep,NotGrapefruit,0
4287,1,SE,ORA,2015,Oct,NotGrapefruit,0
3655,1,SE,ORA,2015,Nov,NotGrapefruit,0
4331,1,SE,ORA,2015,Dec,NotGrapefruit,0
4107,1,SE,ORA,2015,Jan,NotGrapefruit,0
3423,1,SE,ORA,2015,Feb,NotGrapefruit,0
3191,1,SE,ORA,2015,Mar,NotGrapefruit,0
3725,1,SE,ORA,2015,Apr,NotGrapefruit,0
3939,1,SE,ORA,2015,May,NotGrapefruit,0
2787,1.2,SE,ORA,2015,Jun,NotGrapefruit,0
2544,1.2,SE,ORA,2015,Jul,NotGrapefruit,0
4123,1,SE,ORA,2015,Aug,NotGrapefruit,0
3177,1.25,MW,ORA,2015,Sep,NotGrapefruit,0
4207.709564,1.25,MW,ORA,2015,Oct,NotGrapefruit,0
3701.140406,1.25,MW,ORA,2015,Nov,NotGrapefruit,0
4228.614737,1.25,MW,ORA,2015,Dec,NotGrapefruit,0
3152.870378,1.25,MW,ORA,2015,Jan,NotGrapefruit,0
3613.623391,1.25,MW,ORA,2015,Feb,NotGrapefruit,0
4369.038939,1.25,MW,ORA,2015,Mar,NotGrapefruit,0
4299.354042,1.25,MW,ORA,2015,Apr,NotGrapefruit,0
4560.732115,1.25,MW,ORA,2015,May,NotGrapefruit,0
3152.430693,1.5,MW,ORA,2015,Jun,NotGrapefruit,0
2934,1.5,MW,ORA,2015,Jul,NotGrapefruit,0
3834.09622,1.25,MW,ORA,2015,Aug,NotGrapefruit,0
3164,1,DS,ORA,2015,Sep,NotGrapefruit,0
2709,1.2,DS,ORA,2015,Jul,NotGrapefruit,0
978,1.25,NW,ORA,2015,Sep,NotGrapefruit,0
891,1.5,NW,ORA,2015,Jul,NotGrapefruit,0
1009,1.5,SW,ORA,2015,Sep,NotGrapefruit,0
831,1.75,SW,ORA,2015,Jul,NotGrapefruit,0
759,2.1,NE,ORA,2016,Sep,NotGrapefruit,0
689,2.1,NE,ORA,2016,Oct,NotGrapefruit,0
649,2.1,NE,ORA,2016,Nov,NotGrapefruit,0
655,2.1,NE,ORA,2016,Dec,NotGrapefruit,0
707,2.1,NE,ORA,2016,Jan,NotGrapefruit,0
824,2.1,NE,ORA,2016,Feb,NotGrapefruit,0
787,2.1,NE,ORA,2016,Mar,NotGrapefruit,0
754,2.1,NE,ORA,2016,Apr,NotGrapefruit,0
731,2.1,NE,ORA,2016,May,NotGrapefruit,0
785,2.1,NE,ORA,2016,Jun,NotGrapefruit,0
884,2.1,NE,ORA,2016,Jul,NotGrapefruit,0
700,2.1,NE,ORA,2016,Aug,NotGrapefruit,0
1233,2,MA,ORA,2016,Sep,NotGrapefruit,0
1545,2,MA,ORA,2016,Oct,NotGrapefruit,0
1450,2,MA,ORA,2016,Nov,NotGrapefruit,0
1526,2,MA,ORA,2016,Dec,NotGrapefruit,0
1451,2,MA,ORA,2016,Jan,NotGrapefruit,0
1480,2,MA,ORA,2016,Feb,NotGrapefruit,0
1533,2,MA,ORA,2016,Mar,NotGrapefruit,0
1790,2,MA,ORA,2016,Apr,NotGrapefruit,0
1561,2,MA,ORA,2016,May,NotGrapefruit,0
1741,2,MA,ORA,2016,Jun,NotGrapefruit,0
1451.258364,2,MA,ORA,2016,Jul,NotGrapefruit,0
1157.272413,2,MA,ORA,2016,Aug,NotGrapefruit,0
612,2.3,SE,ORA,2016,Sep,NotGrapefruit,0
618,2.3,SE,ORA,2016,Oct,NotGrapefruit,0
550,2.3,SE,ORA,2016,Nov,NotGrapefruit,0
604,2.3,SE,ORA,2016,Dec,NotGrapefruit,0
752,2.3,SE,ORA,2016,Jan,NotGrapefruit,0
631,2.3,SE,ORA,2016,Feb,NotGrapefruit,0
626,2.3,SE,ORA,2016,Mar,NotGrapefruit,0
698,2.3,SE,ORA,2016,Apr,NotGrapefruit,0
619,2.3,SE,ORA,2016,May,NotGrapefruit,0
610,2.3,SE,ORA,2016,Jun,NotGrapefruit,0
598,2.3,SE,ORA,2016,Jul,NotGrapefruit,0
633,2.3,SE,ORA,2016,Aug,NotGrapefruit,0
1053,2.35,MW,ORA,2016,Sep,NotGrapefruit,0
999.1082786,2.35,MW,ORA,2016,Oct,NotGrapefruit,0
938.7545925,2.35,MW,ORA,2016,Nov,NotGrapefruit,0
1108,2.35,MW,ORA,2016,Dec,NotGrapefruit,0
1051,2.35,MW,ORA,2016,Jan,NotGrapefruit,0
954,2.35,MW,ORA,2016,Feb,NotGrapefruit,0
855,2.35,MW,ORA,2016,Mar,NotGrapefruit,0
902,2.35,MW,ORA,2016,Apr,NotGrapefruit,0
953,2.35,MW,ORA,2016,May,NotGrapefruit,0
1002.560234,2.35,MW,ORA,2016,Jun,NotGrapefruit,0
557,2.2,DS,ORA,2016,Sep,NotGrapefruit,0
616,2.2,DS,ORA,2016,Dec,NotGrapefruit,0
616,2.2,DS,ORA,2016,Jan,NotGrapefruit,0
608,2.2,DS,ORA,2016,Feb,NotGrapefruit,0
695,2.2,DS,ORA,2016,Mar,NotGrapefruit,0
494,2.2,DS,ORA,2016,Apr,NotGrapefruit,0
673,2.2,DS,ORA,2016,May,NotGrapefruit,0
101,4,NW,ORA,2016,Sep,NotGrapefruit,0
109,4,NW,ORA,2016,Oct,NotGrapefruit,0
98,4,NW,ORA,2016,Nov,NotGrapefruit,0
96,4,NW,ORA,2016,Dec,NotGrapefruit,0
114,4,NW,ORA,2016,Jan,NotGrapefruit,0
145,4,NW,ORA,2016,Feb,NotGrapefruit,0
122,4,NW,ORA,2016,Mar,NotGrapefruit,0
137,4,NW,ORA,2016,Apr,NotGrapefruit,0
122,4,NW,ORA,2016,May,NotGrapefruit,0
103,4,NW,ORA,2016,Jun,NotGrapefruit,0
123,4,NW,ORA,2016,Jul,NotGrapefruit,0
122,4,NW,ORA,2016,Aug,NotGrapefruit,0
364,2.75,SW,ORA,2016,Sep,NotGrapefruit,0
311.1644255,2.75,SW,ORA,2016,Oct,NotGrapefruit,0
369.4093012,2.75,SW,ORA,2016,Nov,NotGrapefruit,0
369,2.75,SW,ORA,2016,Dec,NotGrapefruit,0
410,2.75,SW,ORA,2016,Jan,NotGrapefruit,0
434,2.75,SW,ORA,2016,Feb,NotGrapefruit,0
380,2.75,SW,ORA,2016,Mar,NotGrapefruit,0
349,2.75,SW,ORA,2016,Apr,NotGrapefruit,0
444,2.75,SW,ORA,2016,May,NotGrapefruit,0
328.0839186,2.75,SW,ORA,2016,Jun,NotGrapefruit,0
365.535657,2.75,SW,ORA,2016,Jul,NotGrapefruit,0
387.9483664,2.75,SW,ORA,2016,Aug,NotGrapefruit,0
404,3.43,NE,POJ,2016,Oct,NotGrapefruit,0
378,3.43,NE,POJ,2016,Nov,NotGrapefruit,0
324,3.43,NE,POJ,2016,Dec,NotGrapefruit,0
374,3.43,NE,POJ,2016,Jan,NotGrapefruit,0
385,3.43,NE,POJ,2016,Feb,NotGrapefruit,0
374,3.43,NE,POJ,2016,Mar,NotGrapefruit,0
387,3.43,NE,POJ,2016,Apr,NotGrapefruit,0
460,3.43,NE,POJ,2016,May,NotGrapefruit,0
422,3.43,NE,POJ,2016,Jun,NotGrapefruit,0
464,3.43,NE,POJ,2016,Jul,NotGrapefruit,0
490,3.43,NE,POJ,2016,Aug,NotGrapefruit,0
936,3.38,MA,POJ,2016,Oct,NotGrapefruit,0
732.0428114,3.38,MA,POJ,2016,Nov,NotGrapefruit,0
855,3.38,MA,POJ,2016,Dec,NotGrapefruit,0
840,3.38,MA,POJ,2016,Jan,NotGrapefruit,0
896,3.38,MA,POJ,2016,Feb,NotGrapefruit,0
920.9966234,3.38,MA,POJ,2016,Mar,NotGrapefruit,0
961,3.38,MA,POJ,2016,Apr,NotGrapefruit,0
923,3.38,MA,POJ,2016,May,NotGrapefruit,0
1069,3.38,MA,POJ,2016,Jun,NotGrapefruit,0
790.2104265,3.38,MA,POJ,2016,Jul,NotGrapefruit,0
831,3.38,MA,POJ,2016,Aug,NotGrapefruit,0
328,4,SE,POJ,2016,Oct,NotGrapefruit,0
278,4,SE,POJ,2016,Nov,NotGrapefruit,0
243,4,SE,POJ,2016,Dec,NotGrapefruit,0
298,4,SE,POJ,2016,Jan,NotGrapefruit,0
292,4,SE,POJ,2016,Feb,NotGrapefruit,0
282,4,SE,POJ,2016,Mar,NotGrapefruit,0
308,4,SE,POJ,2016,Apr,NotGrapefruit,0
334,4,SE,POJ,2016,May,NotGrapefruit,0
290,4,SE,POJ,2016,Jun,NotGrapefruit,0
313,4,SE,POJ,2016,Jul,NotGrapefruit,0
333,4,SE,POJ,2016,Aug,NotGrapefruit,0
387.8829814,4,MW,POJ,2016,Oct,NotGrapefruit,0
461.9978947,4,MW,POJ,2016,Dec,NotGrapefruit,0
344,4,MW,POJ,2016,Jan,NotGrapefruit,0
431,4,MW,POJ,2016,Feb,NotGrapefruit,0
401.348102,4,MW,POJ,2016,May,NotGrapefruit,0
444.6382985,4,MW,POJ,2016,Jun,NotGrapefruit,0
405.1761825,4,MW,POJ,2016,Aug,NotGrapefruit,0
478,3.35,DS,POJ,2016,Jan,NotGrapefruit,0
519,3.35,DS,POJ,2016,Feb,NotGrapefruit,0
529,3.35,DS,POJ,2016,Mar,NotGrapefruit,0
160,4,NW,POJ,2016,Oct,NotGrapefruit,0
138,4,NW,POJ,2016,Nov,NotGrapefruit,0
171,4,NW,POJ,2016,Dec,NotGrapefruit,0
145,4,NW,POJ,2016,Jan,NotGrapefruit,0
176,4,NW,POJ,2016,Feb,NotGrapefruit,0
139,4,NW,POJ,2016,Mar,NotGrapefruit,0
163,4,NW,POJ,2016,Apr,NotGrapefruit,0
164,4,NW,POJ,2016,May,NotGrapefruit,0
182,4,NW,POJ,2016,Jun,NotGrapefruit,0
149,4,NW,POJ,2016,Jul,NotGrapefruit,0
138,4,NW,POJ,2016,Aug,NotGrapefruit,0
253.9219876,4,SW,POJ,2016,Oct,NotGrapefruit,0
271.940566,4,SW,POJ,2016,Nov,NotGrapefruit,0
266.4694737,4,SW,POJ,2016,Dec,NotGrapefruit,0
244,4,SW,POJ,2016,Jan,NotGrapefruit,0
192,4,SW,POJ,2016,Feb,NotGrapefruit,0
287,4,SW,POJ,2016,Mar,NotGrapefruit,0
247.0487301,4,SW,POJ,2016,Apr,NotGrapefruit,0
235.3088163,4,SW,POJ,2016,May,NotGrapefruit,0
228.5694933,4,SW,POJ,2016,Jun,NotGrapefruit,0
223.2999509,4,SW,POJ,2016,Jul,NotGrapefruit,0
255.1504356,4,SW,POJ,2016,Aug,NotGrapefruit,0
326,3.6,NE,ROJ,2016,Nov,NotGrapefruit,0
304,3.6,NE,ROJ,2016,Dec,NotGrapefruit,0
297,3.6,NE,ROJ,2016,Jan,NotGrapefruit,0
368,3.6,NE,ROJ,2016,Feb,NotGrapefruit,0
301,3.6,NE,ROJ,2016,Mar,NotGrapefruit,0
336,3.6,NE,ROJ,2016,Apr,NotGrapefruit,0
388,3.6,NE,ROJ,2016,May,NotGrapefruit,0
410,3.6,NE,ROJ,2016,Jun,NotGrapefruit,0
386,3.6,NE,ROJ,2016,Jul,NotGrapefruit,0
386,3.6,NE,ROJ,2016,Aug,NotGrapefruit,0
538.879839,3.61,MA,ROJ,2016,Nov,NotGrapefruit,0
538,3.61,MA,ROJ,2016,Dec,NotGrapefruit,0
669,3.61,MA,ROJ,2016,Jan,NotGrapefruit,0
631,3.61,MA,ROJ,2016,Feb,NotGrapefruit,0
696.5357304,3.61,MA,ROJ,2016,Mar,NotGrapefruit,0
650,3.61,MA,ROJ,2016,Apr,NotGrapefruit,0
594,3.61,MA,ROJ,2016,May,NotGrapefruit,0
514,3.61,MA,ROJ,2016,Jun,NotGrapefruit,0
579.5134477,3.61,MA,ROJ,2016,Jul,NotGrapefruit,0
737,3.61,MA,ROJ,2016,Aug,NotGrapefruit,0
198,3.9,SE,ROJ,2016,Nov,NotGrapefruit,0
195,3.9,SE,ROJ,2016,Dec,NotGrapefruit,0
238,3.9,SE,ROJ,2016,Jan,NotGrapefruit,0
238,3.9,SE,ROJ,2016,Feb,NotGrapefruit,0
223,3.9,SE,ROJ,2016,Mar,NotGrapefruit,0
213,3.9,SE,ROJ,2016,Apr,NotGrapefruit,0
218,3.9,SE,ROJ,2016,May,NotGrapefruit,0
214,3.9,SE,ROJ,2016,Jun,NotGrapefruit,0
235,3.9,SE,ROJ,2016,Jul,NotGrapefruit,0
196,3.9,SE,ROJ,2016,Aug,NotGrapefruit,0
294.2634416,3.9,MW,ROJ,2016,Oct,NotGrapefruit,0
273.3347792,3.9,MW,ROJ,2016,Nov,NotGrapefruit,0
254.7126457,3.9,MW,ROJ,2016,Dec,NotGrapefruit,0
318.9619027,3.9,MW,ROJ,2016,Jan,NotGrapefruit,0
325.0503332,3.9,MW,ROJ,2016,Feb,NotGrapefruit,0
263.1914894,3.9,MW,ROJ,2016,Mar,NotGrapefruit,0
261.5621257,3.9,MW,ROJ,2016,Apr,NotGrapefruit,0
331.9428993,3.9,MW,ROJ,2016,May,NotGrapefruit,0
318.61234,3.9,MW,ROJ,2016,Jun,NotGrapefruit,0
309.9851982,3.9,MW,ROJ,2016,Jul,NotGrapefruit,0
297.0415284,3.9,MW,ROJ,2016,Aug,NotGrapefruit,0
104,3.9,NW,ROJ,2016,Oct,NotGrapefruit,0
106,3.9,NW,ROJ,2016,Nov,NotGrapefruit,0
97,3.9,NW,ROJ,2016,Dec,NotGrapefruit,0
109,3.9,NW,ROJ,2016,Jan,NotGrapefruit,0
120,3.9,NW,ROJ,2016,Feb,NotGrapefruit,0
104,3.9,NW,ROJ,2016,Mar,NotGrapefruit,0
112,3.9,NW,ROJ,2016,Apr,NotGrapefruit,0
124,3.9,NW,ROJ,2016,May,NotGrapefruit,0
127,3.9,NW,ROJ,2016,Jun,NotGrapefruit,0
138,3.9,NW,ROJ,2016,Jul,NotGrapefruit,0
121,3.9,NW,ROJ,2016,Aug,NotGrapefruit,0
202.7213125,3.9,SW,ROJ,2016,Oct,NotGrapefruit,0
231.1682203,3.9,SW,ROJ,2016,Nov,NotGrapefruit,0
228.7009661,3.9,SW,ROJ,2016,Dec,NotGrapefruit,0
267.9140932,3.9,SW,ROJ,2016,Jan,NotGrapefruit,0
225.5949729,3.9,SW,ROJ,2016,Feb,NotGrapefruit,0
233.8571094,3.9,SW,ROJ,2016,Mar,NotGrapefruit,0
221.3090154,3.9,SW,ROJ,2016,Apr,NotGrapefruit,0
227.9476604,3.9,SW,ROJ,2016,May,NotGrapefruit,0
206.5093885,3.9,SW,ROJ,2016,Jun,NotGrapefruit,0
214.40386,3.9,SW,ROJ,2016,Jul,NotGrapefruit,0
223.8191177,3.9,SW,ROJ,2016,Aug,NotGrapefruit,0
1773,1.6,NE,FCOJ,2016,Jun,NotGrapefruit,0
1812,1.6,MA,FCOJ,2016,Jun,NotGrapefruit,0
1573,1.63,SE,FCOJ,2016,Jun,NotGrapefruit,0
2811.59649,1.48,MW,FCOJ,2016,Sep,NotGrapefruit,0
2885.142114,1.48,MW,FCOJ,2016,Oct,NotGrapefruit,0
3038.185551,1.48,MW,FCOJ,2016,Nov,NotGrapefruit,0
2478.201591,1.48,MW,FCOJ,2016,Dec,NotGrapefruit,0
3616.232543,1.48,MW,FCOJ,2016,Jan,NotGrapefruit,0
3218.464211,1.48,MW,FCOJ,2016,Feb,NotGrapefruit,0
3174.352991,1.48,MW,FCOJ,2016,Mar,NotGrapefruit,0
3220.335791,1.48,MW,FCOJ,2016,Apr,NotGrapefruit,0
2940.903827,1.48,MW,FCOJ,2016,May,NotGrapefruit,0
3032.255024,1.48,MW,FCOJ,2016,Jun,NotGrapefruit,0
2531.974286,1.48,MW,FCOJ,2016,Jul,NotGrapefruit,0
2841.795515,1.48,MW,FCOJ,2016,Aug,NotGrapefruit,0
391,2.2,NW,FCOJ,2016,Oct,NotGrapefruit,0
391,2.2,NW,FCOJ,2016,Nov,NotGrapefruit,0
497,2.2,NW,FCOJ,2016,Dec,NotGrapefruit,0
457,2.2,NW,FCOJ,2016,Feb,NotGrapefruit,0
409,2.2,NW,FCOJ,2016,Mar,NotGrapefruit,0
419,2.2,NW,FCOJ,2016,Apr,NotGrapefruit,0
405,2.2,NW,FCOJ,2016,May,NotGrapefruit,0
480,2.2,NW,FCOJ,2016,Jun,NotGrapefruit,0
707.7209128,2.1,SW,FCOJ,2016,Oct,NotGrapefruit,0
726.9352777,2.1,SW,FCOJ,2016,Nov,NotGrapefruit,0
747.9043095,2.1,SW,FCOJ,2016,Dec,NotGrapefruit,0
753.960869,2.1,SW,FCOJ,2016,Feb,NotGrapefruit,0
851.2160071,2.1,SW,FCOJ,2016,Mar,NotGrapefruit,0
633.8314167,2.1,SW,FCOJ,2016,Apr,NotGrapefruit,0
751.2020756,2.1,SW,FCOJ,2016,May,NotGrapefruit,0
828.08286,2.1,SW,FCOJ,2016,Jun,NotGrapefruit,0
926.7864325,2.12,MW,ORA,2017,Apr,NotGrapefruit,0
623,2.3,DS,ORA,2017,Dec,NotGrapefruit,0
563,2.3,DS,ORA,2017,Jan,NotGrapefruit,0
538,2.3,DS,ORA,2017,Feb,NotGrapefruit,0
303,3.55,NE,ROJ,2017,Sep,NotGrapefruit,0
308,3.55,NE,ROJ,2017,Oct,NotGrapefruit,0
336,3.55,NE,ROJ,2017,Nov,NotGrapefruit,0
334,3.55,NE,ROJ,2017,Dec,NotGrapefruit,0
321,3.55,NE,ROJ,2017,Jan,NotGrapefruit,0
351,3.55,NE,ROJ,2017,Feb,NotGrapefruit,0
293,3.55,NE,ROJ,2017,Mar,NotGrapefruit,0
342,3.55,NE,ROJ,2017,Apr,NotGrapefruit,0
367,3.55,NE,ROJ,2017,May,NotGrapefruit,0
382,3.55,NE,ROJ,2017,Jun,NotGrapefruit,0
416,3.55,NE,ROJ,2017,Jul,NotGrapefruit,0
320,3.55,NE,ROJ,2017,Aug,NotGrapefruit,0
533,3.56,MA,ROJ,2017,Sep,NotGrapefruit,0
544.4854123,3.56,MA,ROJ,2017,Oct,NotGrapefruit,0
644.29127,3.56,MA,ROJ,2017,Nov,NotGrapefruit,0
559.9818629,3.56,MA,ROJ,2017,Dec,NotGrapefruit,0
550.4515841,3.56,MA,ROJ,2017,Jan,NotGrapefruit,0
595.976482,3.56,MA,ROJ,2017,Feb,NotGrapefruit,0
616.0432786,3.56,MA,ROJ,2017,Mar,NotGrapefruit,0
738.5157308,3.56,MA,ROJ,2017,Apr,NotGrapefruit,0
678.2732036,3.56,MA,ROJ,2017,May,NotGrapefruit,0
692.0559193,3.56,MA,ROJ,2017,Jun,NotGrapefruit,0
665.5693617,3.56,MA,ROJ,2017,Jul,NotGrapefruit,0
802.0515602,3.56,MA,ROJ,2017,Aug,NotGrapefruit,0
196,3.85,SE,ROJ,2017,Sep,NotGrapefruit,0
227,3.85,SE,ROJ,2017,Oct,NotGrapefruit,0
230,3.85,SE,ROJ,2017,Nov,NotGrapefruit,0
246,3.85,SE,ROJ,2017,Dec,NotGrapefruit,0
230,3.85,SE,ROJ,2017,Jan,NotGrapefruit,0
230,3.85,SE,ROJ,2017,Feb,NotGrapefruit,0
231,3.85,SE,ROJ,2017,Mar,NotGrapefruit,0
227,3.85,SE,ROJ,2017,Apr,NotGrapefruit,0
224,3.85,SE,ROJ,2017,May,NotGrapefruit,0
236,3.85,SE,ROJ,2017,Jun,NotGrapefruit,0
184,3.85,SE,ROJ,2017,Jul,NotGrapefruit,0
205,3.85,SE,ROJ,2017,Aug,NotGrapefruit,0
318.3245236,3.9,MW,ROJ,2017,Nov,NotGrapefruit,0
103,3.9,NW,ROJ,2017,Sep,NotGrapefruit,0
112,3.9,NW,ROJ,2017,Oct,NotGrapefruit,0
117,3.9,NW,ROJ,2017,Nov,NotGrapefruit,0
84,3.9,NW,ROJ,2017,Dec,NotGrapefruit,0
95,3.9,NW,ROJ,2017,Jan,NotGrapefruit,0
104,3.9,NW,ROJ,2017,Feb,NotGrapefruit,0
128,3.9,NW,ROJ,2017,Mar,NotGrapefruit,0
